InvoiceID,CustomerID,ProductID,Quantity,UnitPrice,TotalAmount,InvoiceDate,EmployeeID,VendorID,DepartmentID,PaymentStatus
INV100758,CUST0075,PROD004,5,183.26,916.3,2024-06-14,EMP015,VEND003,DEPT03,Pending
INV100759,CUST0073,PROD004,6,1199.71,7198.26,2024-11-06,EMP047,VEND001,DEPT03,Unpaid
INV100760,CUST0063,PROD002,1,1109.64,1109.64,2025-03-31,EMP039,VEND003,DEPT05,Pending
INV100761,CUST0011,PROD001,6,1325.7,7954.2,2024-09-08,EMP050,VEND003,DEPT02,Pending
INV100762,CUST0054,PROD002,10,1396.55,13965.5,2025-01-25,EMP050,VEND002,DEPT02,Pending
INV100763,CUST0007,PROD005,6,832.9,4997.4,2025-02-27,EMP034,VEND001,DEPT02,Unpaid
INV100764,CUST0042,PROD004,7,1458.01,10206.07,2025-02-26,EMP010,VEND001,DEPT01,Paid
INV100765,CUST0029,PROD007,3,241.67,725.01,2024-07-29,EMP019,VEND004,DEPT02,Paid
INV100766,CUST0061,PROD001,5,173.36,866.8,2024-06-26,EMP036,VEND004,DEPT03,Pending
INV100767,CUST0100,PROD003,8,860.98,6887.84,2024-07-15,EMP049,VEND002,DEPT01,Pending
INV100768,CUST0051,PROD004,9,407.06,3663.54,2024-12-10,EMP036,VEND005,DEPT03,Paid
INV100769,CUST0035,PROD007,2,213.17,426.34,2025-02-06,EMP021,VEND005,DEPT01,Pending
INV100770,CUST0055,PROD006,6,549.56,3297.36,2024-12-29,EMP023,VEND002,DEPT06,Paid
INV100771,CUST0099,PROD005,10,1241.3,12413.0,2024-07-07,EMP011,VEND003,DEPT06,Pending
INV100772,CUST0080,PROD003,4,339.54,1358.16,2025-02-10,EMP029,VEND001,DEPT06,Overdue
INV100773,CUST0020,PROD002,4,1425.96,5703.84,2024-10-31,EMP008,VEND001,DEPT06,Unpaid
INV100774,CUST0037,PROD001,5,702.59,3512.95,2025-02-04,EMP022,VEND001,DEPT06,Paid
INV100775,CUST0043,PROD004,4,345.51,1382.04,2025-02-06,EMP048,VEND005,DEPT02,Overdue
INV100776,CUST0071,PROD008,1,596.08,596.08,2024-10-15,EMP040,VEND002,DEPT01,Paid
INV100777,CUST0033,PROD003,4,1194.32,4777.28,2025-04-07,EMP004,VEND003,DEPT05,Overdue
INV100778,CUST0007,PROD008,2,613.54,1227.08,2024-11-26,EMP042,VEND001,DEPT03,Overdue
INV100779,CUST0085,PROD006,5,1307.75,6538.75,2024-12-22,EMP007,VEND001,DEPT01,Pending
INV100780,CUST0030,PROD007,6,752.76,4516.56,2024-12-18,EMP033,VEND001,DEPT05,Paid
INV100781,CUST0024,PROD004,9,1393.21,12538.89,2025-03-16,EMP033,VEND004,DEPT05,Paid
INV100782,CUST0006,PROD004,6,760.4,4562.4,2024-12-19,EMP034,VEND003,DEPT02,Unpaid
INV100783,CUST0003,PROD006,6,956.58,5739.48,2024-06-28,EMP044,VEND003,DEPT01,Unpaid
INV100784,CUST0065,PROD005,7,1341.08,9387.56,2024-05-28,EMP004,VEND003,DEPT05,Paid
INV100785,CUST0072,PROD005,6,1350.9,8105.4,2024-10-12,EMP015,VEND002,DEPT03,Unpaid
INV100786,CUST0012,PROD007,4,655.13,2620.52,2024-08-22,EMP034,VEND005,DEPT02,Unpaid
INV100787,CUST0055,PROD005,8,836.24,6689.92,2024-08-12,EMP039,VEND003,DEPT05,Unpaid
INV100788,CUST0084,PROD003,4,1300.75,5203.0,2024-05-24,EMP038,VEND005,DEPT05,Overdue
INV100789,CUST0089,PROD003,10,1379.81,13798.1,2024-11-05,EMP028,VEND002,DEPT01,Overdue
INV100790,CUST0009,PROD002,3,1104.27,3312.81,2024-08-25,EMP012,VEND003,DEPT05,Overdue
INV100791,CUST0053,PROD007,5,270.34,1351.7,2024-10-16,EMP020,VEND004,DEPT04,Unpaid
INV100792,CUST0014,PROD003,10,944.57,9445.7,2024-05-24,EMP012,VEND001,DEPT05,Unpaid
INV100793,CUST0077,PROD004,6,165.24,991.44,2025-03-04,EMP015,VEND001,DEPT03,Pending
INV100794,CUST0018,PROD008,3,1285.59,3856.77,2024-06-01,EMP046,VEND003,DEPT03,Pending
INV100795,CUST0061,PROD003,4,96.73,386.92,2025-03-16,EMP011,VEND002,DEPT06,Paid
INV100796,CUST0035,PROD007,4,145.9,583.6,2025-03-13,EMP015,VEND002,DEPT03,Pending
INV100797,CUST0079,PROD008,8,1337.0,10696.0,2024-12-15,EMP045,VEND003,DEPT01,Pending
INV100798,CUST0052,PROD001,6,621.52,3729.12,2024-11-05,EMP039,VEND004,DEPT05,Paid
INV100799,CUST0067,PROD002,1,1322.78,1322.78,2024-10-20,EMP029,VEND004,DEPT06,Unpaid
INV100800,CUST0067,PROD007,9,611.73,5505.57,2024-11-22,EMP048,VEND001,DEPT02,Paid
INV100801,CUST0025,PROD005,5,1171.83,5859.15,2025-02-17,EMP029,VEND004,DEPT06,Overdue
INV100802,CUST0060,PROD003,10,1382.6,13826.0,2025-03-27,EMP028,VEND003,DEPT01,Unpaid
INV100803,CUST0060,PROD008,2,310.67,621.34,2024-10-15,EMP006,VEND005,DEPT05,Unpaid
INV100804,CUST0051,PROD007,1,309.37,309.37,2025-02-24,EMP021,VEND004,DEPT01,Unpaid
INV100805,CUST0059,PROD002,3,1091.64,3274.92,2024-12-28,EMP017,VEND003,DEPT03,Paid
INV100806,CUST0012,PROD002,6,173.69,1042.14,2024-08-29,EMP046,VEND004,DEPT03,Pending
INV100807,CUST0094,PROD003,7,113.66,795.62,2024-10-25,EMP025,VEND005,DEPT05,Unpaid
INV100808,CUST0043,PROD003,3,1165.28,3495.84,2024-06-28,EMP011,VEND002,DEPT06,Paid
INV100809,CUST0054,PROD005,5,958.36,4791.8,2024-05-26,EMP020,VEND004,DEPT04,Paid
INV100810,CUST0017,PROD004,5,67.7,338.5,2024-06-10,EMP001,VEND005,DEPT04,Pending
INV100811,CUST0064,PROD001,4,364.47,1457.88,2025-03-29,EMP039,VEND004,DEPT05,Pending
INV100812,CUST0059,PROD007,10,920.15,9201.5,2024-09-06,EMP029,VEND001,DEPT06,Unpaid
INV100813,CUST0071,PROD005,4,120.93,483.72,2025-01-20,EMP040,VEND005,DEPT01,Unpaid
INV100814,CUST0008,PROD006,1,1017.14,1017.14,2024-11-04,EMP003,VEND002,DEPT04,Overdue
INV100815,CUST0043,PROD002,7,1490.92,10436.44,2024-07-06,EMP004,VEND001,DEPT05,Unpaid
INV100816,CUST0087,PROD005,10,1191.6,11916.0,2024-08-02,EMP040,VEND005,DEPT01,Unpaid
INV100817,CUST0059,PROD006,5,518.09,2590.45,2024-10-11,EMP003,VEND001,DEPT04,Pending
INV100818,CUST0009,PROD007,5,732.68,3663.4,2024-10-11,EMP036,VEND001,DEPT03,Paid
INV100819,CUST0089,PROD005,7,810.74,5675.18,2024-11-11,EMP022,VEND005,DEPT06,Unpaid
INV100820,CUST0079,PROD001,9,1481.42,13332.78,2024-07-01,EMP007,VEND005,DEPT01,Pending
INV100821,CUST0093,PROD005,6,426.51,2559.06,2024-09-17,EMP028,VEND005,DEPT01,Overdue
INV100822,CUST0017,PROD008,8,1221.57,9772.56,2024-08-15,EMP034,VEND004,DEPT02,Unpaid
INV100823,CUST0091,PROD005,2,84.78,169.56,2024-09-30,EMP013,VEND001,DEPT03,Paid
INV100824,CUST0095,PROD004,7,115.96,811.72,2024-09-04,EMP040,VEND004,DEPT01,Overdue
INV100825,CUST0072,PROD004,5,418.91,2094.55,2024-12-08,EMP001,VEND002,DEPT04,Paid
INV100826,CUST0040,PROD005,6,1162.2,6973.2,2025-02-16,EMP033,VEND005,DEPT05,Paid
INV100827,CUST0088,PROD006,10,943.19,9431.9,2024-12-26,EMP022,VEND004,DEPT06,Paid
INV100828,CUST0023,PROD004,8,1378.44,11027.52,2024-05-28,EMP022,VEND003,DEPT06,Paid
INV100829,CUST0083,PROD003,8,1343.48,10747.84,2024-06-07,EMP031,VEND002,DEPT06,Overdue
INV100830,CUST0060,PROD007,9,484.05,4356.45,2025-01-07,EMP048,VEND001,DEPT02,Overdue
INV100831,CUST0072,PROD001,6,1209.33,7255.98,2024-08-15,EMP014,VEND005,DEPT06,Overdue
INV100832,CUST0009,PROD003,6,1476.25,8857.5,2025-01-23,EMP018,VEND001,DEPT04,Unpaid
INV100833,CUST0074,PROD007,2,1303.66,2607.32,2024-12-30,EMP012,VEND005,DEPT05,Overdue
INV100834,CUST0091,PROD006,5,650.11,3250.55,2025-03-31,EMP046,VEND001,DEPT03,Pending
INV100835,CUST0031,PROD006,4,811.4,3245.6,2025-03-19,EMP029,VEND003,DEPT06,Unpaid
INV100836,CUST0015,PROD006,2,693.47,1386.94,2024-09-03,EMP003,VEND002,DEPT04,Paid
INV100837,CUST0062,PROD003,8,1112.04,8896.32,2024-12-03,EMP013,VEND003,DEPT03,Overdue
INV100838,CUST0100,PROD006,9,1031.24,9281.16,2024-06-24,EMP010,VEND001,DEPT01,Unpaid
INV100839,CUST0027,PROD001,9,217.96,1961.64,2024-09-09,EMP030,VEND004,DEPT03,Overdue
INV100840,CUST0006,PROD002,1,199.5,199.5,2025-04-23,EMP022,VEND004,DEPT06,Overdue
INV100841,CUST0003,PROD005,6,340.81,2044.86,2025-01-14,EMP041,VEND002,DEPT05,Overdue
INV100842,CUST0036,PROD006,2,445.35,890.7,2024-09-24,EMP050,VEND004,DEPT02,Unpaid
INV100843,CUST0036,PROD002,9,795.39,7158.51,2024-12-07,EMP001,VEND005,DEPT04,Unpaid
INV100844,CUST0070,PROD006,5,255.26,1276.3,2025-04-12,EMP036,VEND003,DEPT03,Overdue
INV100845,CUST0074,PROD004,5,939.23,4696.15,2024-08-25,EMP011,VEND001,DEPT06,Overdue
INV100846,CUST0070,PROD008,1,732.57,732.57,2024-09-18,EMP004,VEND002,DEPT05,Paid
INV100847,CUST0014,PROD007,7,618.28,4327.96,2025-02-17,EMP004,VEND001,DEPT05,Pending
INV100848,CUST0079,PROD006,4,1083.7,4334.8,2025-02-25,EMP020,VEND003,DEPT04,Paid
INV100849,CUST0097,PROD008,2,1228.63,2457.26,2025-01-04,EMP037,VEND002,DEPT02,Pending
INV100850,CUST0013,PROD008,8,385.96,3087.68,2025-03-03,EMP020,VEND004,DEPT04,Unpaid
INV100851,CUST0019,PROD005,3,1064.44,3193.32,2025-01-29,EMP024,VEND004,DEPT03,Overdue
INV100852,CUST0042,PROD008,2,739.23,1478.46,2025-01-09,EMP032,VEND001,DEPT05,Overdue
INV100853,CUST0062,PROD008,6,926.44,5558.64,2024-11-12,EMP011,VEND003,DEPT06,Unpaid
INV100854,CUST0066,PROD002,6,856.42,5138.52,2024-12-26,EMP026,VEND001,DEPT02,Paid
INV100855,CUST0039,PROD008,7,395.93,2771.51,2024-10-05,EMP026,VEND005,DEPT02,Unpaid
INV100856,CUST0071,PROD003,2,544.04,1088.08,2024-09-13,EMP031,VEND004,DEPT06,Pending
INV100857,CUST0056,PROD006,3,1010.79,3032.37,2024-09-13,EMP035,VEND002,DEPT02,Paid
INV100858,CUST0095,PROD008,10,721.22,7212.2,2024-07-08,EMP008,VEND005,DEPT06,Paid
INV100859,CUST0057,PROD003,2,917.48,1834.96,2024-07-21,EMP020,VEND004,DEPT04,Pending
INV100860,CUST0042,PROD008,2,365.54,731.08,2025-04-15,EMP042,VEND001,DEPT03,Unpaid
INV100861,CUST0075,PROD001,3,706.81,2120.43,2024-10-28,EMP049,VEND002,DEPT01,Overdue
INV100862,CUST0050,PROD008,6,484.62,2907.72,2024-07-25,EMP013,VEND002,DEPT03,Overdue
INV100863,CUST0056,PROD006,1,936.66,936.66,2024-06-23,EMP006,VEND005,DEPT05,Pending
INV100864,CUST0017,PROD005,9,1453.45,13081.05,2024-06-01,EMP004,VEND003,DEPT05,Paid
INV100865,CUST0091,PROD006,1,391.1,391.1,2025-03-09,EMP008,VEND003,DEPT06,Pending
INV100866,CUST0081,PROD006,7,603.27,4222.89,2024-06-10,EMP046,VEND004,DEPT03,Unpaid
INV100867,CUST0085,PROD003,4,855.36,3421.44,2025-02-10,EMP031,VEND002,DEPT06,Overdue
INV100868,CUST0054,PROD003,3,66.82,200.46,2025-03-05,EMP019,VEND002,DEPT02,Paid
INV100869,CUST0019,PROD008,3,172.76,518.28,2025-03-23,EMP043,VEND004,DEPT04,Pending
INV100870,CUST0059,PROD007,8,788.65,6309.2,2024-05-17,EMP040,VEND002,DEPT01,Pending
INV100871,CUST0050,PROD006,7,926.63,6486.41,2024-09-04,EMP015,VEND002,DEPT03,Pending
INV100872,CUST0094,PROD004,5,645.71,3228.55,2025-02-08,EMP046,VEND005,DEPT03,Overdue
INV100873,CUST0005,PROD001,6,214.09,1284.54,2024-06-20,EMP037,VEND004,DEPT02,Pending
INV100874,CUST0089,PROD002,5,724.16,3620.8,2024-09-18,EMP010,VEND005,DEPT01,Paid
INV100875,CUST0067,PROD002,2,1041.91,2083.82,2024-07-02,EMP016,VEND004,DEPT01,Overdue
INV100876,CUST0079,PROD001,1,729.86,729.86,2025-03-04,EMP022,VEND005,DEPT06,Pending
INV100877,CUST0074,PROD006,5,469.35,2346.75,2025-02-10,EMP027,VEND003,DEPT05,Paid
INV100878,CUST0089,PROD005,5,139.06,695.3,2025-02-24,EMP047,VEND005,DEPT03,Pending
INV100879,CUST0075,PROD003,5,1222.9,6114.5,2024-07-03,EMP037,VEND001,DEPT02,Paid
INV100880,CUST0037,PROD008,9,161.45,1453.05,2024-10-11,EMP006,VEND002,DEPT05,Overdue
INV100881,CUST0033,PROD003,5,1293.89,6469.45,2024-10-01,EMP040,VEND003,DEPT01,Paid
INV100882,CUST0095,PROD002,10,1121.5,11215.0,2025-01-06,EMP039,VEND002,DEPT05,Pending
INV100883,CUST0048,PROD003,8,312.17,2497.36,2024-07-29,EMP017,VEND002,DEPT03,Paid
INV100884,CUST0044,PROD002,3,1264.54,3793.62,2024-10-13,EMP010,VEND005,DEPT01,Pending
INV100885,CUST0099,PROD007,3,355.74,1067.22,2024-08-16,EMP016,VEND004,DEPT01,Overdue
INV100886,CUST0007,PROD005,1,293.02,293.02,2025-02-01,EMP049,VEND001,DEPT01,Pending
INV100887,CUST0061,PROD005,4,600.71,2402.84,2024-10-15,EMP031,VEND005,DEPT06,Pending
INV100888,CUST0061,PROD005,7,67.2,470.4,2024-11-15,EMP010,VEND005,DEPT01,Pending
INV100889,CUST0049,PROD006,2,1380.68,2761.36,2024-08-25,EMP034,VEND001,DEPT02,Overdue
INV100890,CUST0056,PROD005,5,1213.36,6066.8,2025-02-23,EMP022,VEND003,DEPT06,Overdue
INV100891,CUST0084,PROD007,10,1167.22,11672.2,2024-10-22,EMP030,VEND002,DEPT03,Overdue
INV100892,CUST0087,PROD003,1,1025.56,1025.56,2025-03-05,EMP021,VEND005,DEPT01,Paid
INV100893,CUST0002,PROD007,2,1043.97,2087.94,2024-09-15,EMP007,VEND005,DEPT01,Overdue
INV100894,CUST0029,PROD005,1,84.37,84.37,2025-04-15,EMP017,VEND002,DEPT03,Paid
INV100895,CUST0008,PROD004,2,175.26,350.52,2025-04-29,EMP039,VEND001,DEPT05,Unpaid
INV100896,CUST0049,PROD003,5,477.12,2385.6,2024-10-19,EMP008,VEND002,DEPT06,Paid
INV100897,CUST0082,PROD008,6,423.14,2538.84,2024-08-15,EMP018,VEND004,DEPT04,Paid
INV100898,CUST0036,PROD001,6,1494.14,8964.84,2024-09-20,EMP025,VEND004,DEPT05,Overdue
INV100899,CUST0034,PROD003,8,1470.16,11761.28,2024-11-13,EMP029,VEND001,DEPT06,Unpaid
INV100900,CUST0079,PROD007,2,258.62,517.24,2025-04-22,EMP012,VEND004,DEPT05,Pending
INV100901,CUST0028,PROD002,2,100.55,201.1,2025-02-26,EMP029,VEND003,DEPT06,Paid
INV100902,CUST0074,PROD005,1,1349.94,1349.94,2025-02-21,EMP050,VEND004,DEPT02,Unpaid
INV100903,CUST0084,PROD001,5,269.83,1349.15,2024-06-23,EMP003,VEND004,DEPT04,Overdue
INV100904,CUST0051,PROD001,8,682.28,5458.24,2024-08-03,EMP033,VEND004,DEPT05,Paid
INV100905,CUST0070,PROD004,8,225.75,1806.0,2024-12-24,EMP001,VEND004,DEPT04,Overdue
INV100906,CUST0043,PROD005,2,579.77,1159.54,2025-03-19,EMP026,VEND001,DEPT02,Overdue
INV100907,CUST0011,PROD008,4,306.1,1224.4,2024-11-22,EMP049,VEND003,DEPT01,Paid
INV100908,CUST0050,PROD004,2,964.39,1928.78,2024-06-10,EMP020,VEND004,DEPT04,Overdue
INV100909,CUST0063,PROD002,4,252.92,1011.68,2025-03-09,EMP041,VEND004,DEPT05,Unpaid
INV100910,CUST0004,PROD004,2,1199.47,2398.94,2025-03-11,EMP032,VEND004,DEPT05,Overdue
INV100911,CUST0064,PROD008,6,131.28,787.68,2024-08-16,EMP002,VEND001,DEPT05,Paid
INV100912,CUST0052,PROD002,8,1413.13,11305.04,2025-02-07,EMP014,VEND005,DEPT06,Unpaid
INV100913,CUST0095,PROD004,3,758.9,2276.7,2024-08-11,EMP005,VEND001,DEPT03,Paid
INV100914,CUST0061,PROD001,1,299.76,299.76,2025-03-31,EMP016,VEND002,DEPT01,Paid
INV100915,CUST0040,PROD002,3,1261.26,3783.78,2024-06-26,EMP030,VEND005,DEPT03,Paid
INV100916,CUST0014,PROD002,10,369.83,3698.3,2024-10-11,EMP032,VEND005,DEPT05,Unpaid
INV100917,CUST0055,PROD006,6,225.16,1350.96,2025-04-15,EMP048,VEND004,DEPT02,Unpaid
INV100918,CUST0042,PROD004,10,301.5,3015.0,2024-07-24,EMP049,VEND001,DEPT01,Paid
INV100919,CUST0016,PROD005,3,1059.63,3178.89,2024-10-16,EMP010,VEND004,DEPT01,Unpaid
INV100920,CUST0057,PROD004,3,194.95,584.85,2024-09-08,EMP038,VEND001,DEPT05,Pending
INV100921,CUST0100,PROD003,2,59.21,118.42,2024-05-13,EMP002,VEND004,DEPT05,Unpaid
INV100922,CUST0012,PROD005,3,348.93,1046.79,2024-05-23,EMP027,VEND004,DEPT05,Overdue
INV100923,CUST0067,PROD008,3,935.28,2805.84,2024-11-03,EMP027,VEND002,DEPT05,Paid
INV100924,CUST0077,PROD003,10,1427.93,14279.3,2024-07-29,EMP046,VEND004,DEPT03,Overdue
INV100925,CUST0045,PROD007,4,328.26,1313.04,2025-05-02,EMP001,VEND005,DEPT04,Paid
INV100926,CUST0080,PROD006,9,367.95,3311.55,2024-09-18,EMP049,VEND005,DEPT01,Unpaid
INV100927,CUST0036,PROD001,3,1043.6,3130.8,2024-05-14,EMP013,VEND001,DEPT03,Pending
INV100928,CUST0064,PROD003,1,985.05,985.05,2025-04-09,EMP011,VEND001,DEPT06,Overdue
INV100929,CUST0027,PROD007,10,1217.47,12174.7,2025-03-07,EMP017,VEND003,DEPT03,Pending
INV100930,CUST0006,PROD002,9,305.04,2745.36,2024-12-27,EMP048,VEND001,DEPT02,Paid
INV100931,CUST0063,PROD002,8,909.42,7275.36,2025-02-17,EMP005,VEND002,DEPT03,Overdue
INV100932,CUST0054,PROD004,4,1179.51,4718.04,2024-06-23,EMP048,VEND003,DEPT02,Overdue
INV100933,CUST0030,PROD002,4,594.52,2378.08,2024-08-16,EMP016,VEND004,DEPT01,Unpaid
INV100934,CUST0010,PROD008,1,1341.21,1341.21,2025-03-03,EMP038,VEND004,DEPT05,Unpaid
INV100935,CUST0028,PROD008,6,247.79,1486.74,2025-01-13,EMP012,VEND004,DEPT05,Unpaid
INV100936,CUST0081,PROD006,6,234.46,1406.76,2024-06-23,EMP018,VEND002,DEPT04,Paid
INV100937,CUST0036,PROD003,8,656.42,5251.36,2025-01-17,EMP008,VEND004,DEPT06,Overdue
INV100938,CUST0029,PROD005,10,1363.09,13630.9,2024-10-15,EMP039,VEND002,DEPT05,Unpaid
INV100939,CUST0012,PROD007,4,907.79,3631.16,2024-05-05,EMP034,VEND004,DEPT02,Pending
INV100940,CUST0036,PROD001,4,409.36,1637.44,2024-06-01,EMP047,VEND004,DEPT03,Pending
INV100941,CUST0075,PROD004,10,1352.47,13524.7,2024-08-05,EMP038,VEND002,DEPT05,Pending
INV100942,CUST0006,PROD001,1,667.26,667.26,2025-03-05,EMP031,VEND005,DEPT06,Pending
INV100943,CUST0062,PROD002,4,170.48,681.92,2024-11-20,EMP029,VEND004,DEPT06,Paid
INV100944,CUST0089,PROD007,6,478.9,2873.4,2025-01-25,EMP014,VEND002,DEPT06,Paid
INV100945,CUST0003,PROD008,3,1069.79,3209.37,2024-11-13,EMP043,VEND003,DEPT04,Paid
INV100946,CUST0059,PROD008,7,318.17,2227.19,2024-06-13,EMP050,VEND002,DEPT02,Overdue
INV100947,CUST0081,PROD008,2,608.07,1216.14,2024-08-17,EMP046,VEND001,DEPT03,Overdue
INV100948,CUST0068,PROD001,5,1062.18,5310.9,2024-08-22,EMP019,VEND004,DEPT02,Unpaid
INV100949,CUST0088,PROD002,1,796.37,796.37,2024-05-21,EMP040,VEND003,DEPT01,Overdue
INV100950,CUST0007,PROD002,8,947.74,7581.92,2024-10-04,EMP025,VEND003,DEPT05,Overdue
INV100951,CUST0047,PROD003,2,863.1,1726.2,2025-02-18,EMP042,VEND005,DEPT03,Unpaid
INV100952,CUST0018,PROD006,2,991.11,1982.22,2024-10-18,EMP016,VEND005,DEPT01,Unpaid
INV100953,CUST0097,PROD004,5,780.17,3900.85,2024-06-13,EMP021,VEND003,DEPT01,Pending
INV100954,CUST0036,PROD001,6,706.0,4236.0,2025-03-31,EMP005,VEND003,DEPT03,Paid
INV100955,CUST0061,PROD005,6,1209.86,7259.16,2024-12-08,EMP029,VEND005,DEPT06,Paid
INV100956,CUST0025,PROD008,7,1352.02,9464.14,2024-05-10,EMP006,VEND001,DEPT05,Overdue
INV100957,CUST0010,PROD002,2,1060.77,2121.54,2024-11-08,EMP011,VEND003,DEPT06,Pending
INV100958,CUST0020,PROD004,5,653.98,3269.9,2024-07-31,EMP034,VEND001,DEPT02,Unpaid
INV100959,CUST0061,PROD006,1,472.7,472.7,2024-06-25,EMP027,VEND004,DEPT05,Paid
INV100960,CUST0003,PROD004,7,889.12,6223.84,2024-10-08,EMP034,VEND003,DEPT02,Overdue
INV100961,CUST0063,PROD008,10,241.33,2413.3,2024-12-15,EMP030,VEND003,DEPT03,Overdue
INV100962,CUST0022,PROD005,6,1457.55,8745.3,2024-07-31,EMP015,VEND004,DEPT03,Paid
INV100963,CUST0019,PROD006,3,947.01,2841.03,2024-10-03,EMP019,VEND004,DEPT02,Unpaid
INV100964,CUST0092,PROD005,3,283.82,851.46,2025-01-02,EMP012,VEND002,DEPT05,Paid
INV100965,CUST0006,PROD006,8,427.59,3420.72,2024-06-04,EMP037,VEND002,DEPT02,Unpaid
INV100966,CUST0027,PROD001,6,264.52,1587.12,2025-04-25,EMP043,VEND003,DEPT04,Pending
INV100967,CUST0070,PROD003,2,1384.63,2769.26,2024-05-28,EMP035,VEND003,DEPT02,Pending
INV100968,CUST0064,PROD003,3,56.23,168.69,2024-11-12,EMP030,VEND003,DEPT03,Overdue
INV100969,CUST0083,PROD005,10,1016.99,10169.9,2024-11-05,EMP031,VEND003,DEPT06,Pending
INV100970,CUST0044,PROD002,1,252.16,252.16,2025-04-30,EMP047,VEND004,DEPT03,Paid
INV100971,CUST0040,PROD001,4,696.66,2786.64,2024-11-22,EMP026,VEND005,DEPT02,Paid
INV100972,CUST0042,PROD001,10,813.33,8133.3,2024-09-23,EMP039,VEND002,DEPT05,Overdue
INV100973,CUST0026,PROD001,8,1031.74,8253.92,2024-10-23,EMP006,VEND005,DEPT05,Paid
INV100974,CUST0066,PROD007,6,924.6,5547.6,2024-12-22,EMP013,VEND004,DEPT03,Paid
INV100975,CUST0086,PROD006,7,585.96,4101.72,2025-04-28,EMP026,VEND002,DEPT02,Overdue
INV100976,CUST0002,PROD005,5,1467.41,7337.05,2024-08-04,EMP023,VEND003,DEPT06,Paid
INV100977,CUST0028,PROD008,8,468.52,3748.16,2024-05-09,EMP048,VEND004,DEPT02,Pending
INV100978,CUST0094,PROD007,10,174.81,1748.1,2025-02-16,EMP009,VEND005,DEPT06,Unpaid
INV100979,CUST0039,PROD008,2,1403.07,2806.14,2024-09-07,EMP034,VEND003,DEPT02,Pending
INV100980,CUST0012,PROD001,7,303.59,2125.13,2025-01-27,EMP027,VEND003,DEPT05,Pending
INV100981,CUST0091,PROD003,7,469.72,3288.04,2024-12-19,EMP013,VEND002,DEPT03,Pending
INV100982,CUST0006,PROD005,8,860.96,6887.68,2025-02-10,EMP038,VEND003,DEPT05,Pending
INV100983,CUST0029,PROD001,5,485.25,2426.25,2025-01-28,EMP001,VEND002,DEPT04,Pending
INV100984,CUST0016,PROD005,8,1364.85,10918.8,2024-09-02,EMP027,VEND002,DEPT05,Unpaid
INV100985,CUST0004,PROD002,8,1491.78,11934.24,2024-05-20,EMP049,VEND003,DEPT01,Paid
INV100986,CUST0077,PROD006,10,682.3,6823.0,2024-11-19,EMP038,VEND004,DEPT05,Overdue
INV100987,CUST0081,PROD008,6,793.16,4758.96,2025-02-25,EMP045,VEND001,DEPT01,Paid
INV100988,CUST0034,PROD003,3,513.54,1540.62,2024-07-07,EMP038,VEND001,DEPT05,Unpaid
INV100989,CUST0046,PROD003,6,658.3,3949.8,2025-02-13,EMP004,VEND003,DEPT05,Overdue
INV100990,CUST0007,PROD005,2,795.11,1590.22,2024-10-21,EMP019,VEND005,DEPT02,Unpaid
INV100991,CUST0098,PROD002,9,517.78,4660.02,2025-01-13,EMP039,VEND002,DEPT05,Overdue
INV100992,CUST0088,PROD005,2,824.91,1649.82,2024-12-21,EMP018,VEND003,DEPT04,Overdue
INV100993,CUST0019,PROD001,5,590.87,2954.35,2025-02-25,EMP009,VEND005,DEPT06,Pending
INV100994,CUST0053,PROD006,4,274.1,1096.4,2024-05-27,EMP011,VEND001,DEPT06,Unpaid
INV100995,CUST0025,PROD002,2,219.02,438.04,2025-02-12,EMP027,VEND004,DEPT05,Unpaid
INV100996,CUST0003,PROD008,6,251.57,1509.42,2024-10-18,EMP023,VEND003,DEPT06,Pending
INV100997,CUST0077,PROD006,1,1129.47,1129.47,2024-08-19,EMP012,VEND003,DEPT05,Paid
INV100998,CUST0029,PROD003,4,495.77,1983.08,2024-05-20,EMP045,VEND002,DEPT01,Unpaid
INV100999,CUST0017,PROD002,2,77.27,154.54,2024-07-16,EMP028,VEND001,DEPT01,Pending
